name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;511;0;929;3081;1828;3081;1875;0
header;180;164;180;207;1871;207;1871;164
A;1013;244;1013;268;1034;268;1034;244
B;617;295;617;316;632;316;632;295
D;705;374;705;405;728;405;728;374
A;1458;385;1458;390;1462;390;1462;385
A;1458;401;1458;406;1462;406;1462;401
B;704;474;704;494;719;494;719;474
A;1824;474;1824;479;1830;479;1830;474
A;1815;533;1815;538;1821;538;1821;533
A;1135;620;1135;625;1139;625;1139;620
A;1361;741;1361;747;1365;747;1365;741
A;692;876;692;881;697;881;697;876
B;1007;908;1007;931;1026;931;1026;908
B;1396;1190;1396;1211;1412;1211;1412;1190
B;1514;1280;1514;1301;1530;1301;1530;1280
C;1364;1459;1364;1479;1380;1479;1380;1459
C;995;1737;995;1762;1015;1762;1015;1737
D;994;2200;994;2223;1015;2223;1015;2200
B;1339;2528;1339;2549;1355;2549;1355;2528
A;1750;2943;1750;2945;1753;2945;1753;2943
