name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;138;0;230;3077;1525;3077;1271;0
header;67;159;67;202;1770;202;1770;159
A;909;237;909;263;930;263;930;237
A;615;371;615;398;629;398;629;371
A;792;547;792;573;805;573;805;547
A;159;552;159;578;172;578;172;552
B;390;785;390;801;403;801;403;785
B;902;899;902;922;921;922;921;899
A;675;948;675;949;676;949;676;948
A;399;1050;399;1058;407;1058;407;1050
A;884;1182;884;1189;891;1189;891;1182
C;903;1561;903;1585;922;1585;922;1561
A;620;1762;620;1768;626;1768;626;1762
A;299;1846;299;1872;313;1872;313;1846
A;458;1943;458;1951;466;1951;466;1943
A;286;2345;286;2353;293;2353;293;2345
A;481;2568;481;2575;486;2575;486;2568
A;344;2702;344;2708;351;2708;351;2702
A;535;2889;535;2895;539;2895;539;2889
A;1369;2995;1369;3001;1381;3001;1381;2995
