name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;328;0;770;3077;1659;3077;1567;0
header;79;163;79;200;1784;200;1784;163
A;1535;3;1535;3;1537;3;1537;3
A;776;46;776;49;781;49;781;46
A;926;238;926;262;945;262;945;238
B;930;885;930;909;950;909;950;885
A;1573;1269;1573;1274;1577;1274;1577;1269
A;1573;1285;1573;1291;1579;1291;1579;1285
B;1533;1314;1533;1335;1550;1335;1550;1314
B;1470;1451;1470;1472;1485;1472;1485;1451
C;930;1509;930;1533;949;1533;949;1509
B;1276;1629;1276;1649;1292;1649;1292;1629
D;939;2210;939;2234;960;2234;960;2210
B;1079;2431;1079;2451;1095;2451;1095;2431
