name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;825;0;871;3061;1388;3061;1503;0
header;37;162;37;202;1722;202;1722;162
A;874;235;874;266;895;266;895;235
A;853;289;853;296;861;296;861;289
B;1029;375;1029;397;1044;397;1044;375
B;880;892;880;921;902;921;902;892
A;863;1040;863;1047;870;1047;870;1040
C;1242;1309;1242;1330;1258;1330;1258;1309
C;891;1551;891;1581;911;1581;911;1551
A;1007;1857;1007;1864;1014;1864;1014;1857
A;1319;2944;1319;2946;1321;2946;1321;2944
A;1090;3016;1090;3016;1092;3016;1092;3016
