name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;683;0;660;3073;1767;3073;1655;0
header;96;160;96;201;1796;201;1796;160
A;938;238;938;262;959;262;959;238
A;1535;289;1535;295;1540;295;1540;289
A;1176;424;1176;429;1181;429;1181;424
A;1227;557;1227;562;1232;562;1232;557
C;966;598;966;620;984;620;984;598
A;1393;617;1393;622;1399;622;1399;617
A;1080;750;1080;755;1085;755;1085;750
A;1654;884;1654;889;1659;889;1659;884
B;687;918;687;933;700;933;700;918
B;932;919;932;943;950;943;950;919
B;1034;957;1034;977;1050;977;1050;957
A;694;1049;694;1055;700;1055;700;1049
A;1383;1313;1383;1319;1389;1319;1389;1313
B;1379;1329;1379;1341;1387;1341;1387;1329
A;907;1364;907;1371;913;1371;913;1364
C;924;1565;924;1589;943;1589;943;1565
A;1144;1597;1144;1603;1150;1603;1150;1597
A;1013;1732;1013;1737;1018;1737;1018;1732
D;916;2162;916;2186;937;2186;937;2162
A;1324;2332;1324;2332;1324;2332;1324;2332
A;779;2375;779;2380;784;2380;784;2375
B;1209;2433;1209;2465;1226;2465;1226;2433
A;1239;2442;1239;2449;1244;2449;1244;2442
B;1298;2595;1298;2627;1318;2627;1318;2595
A;1735;2648;1735;2650;1737;2650;1737;2648
B;1346;2689;1346;2704;1359;2704;1359;2689
C;1682;2764;1682;2788;1703;2788;1703;2764
D;1453;2767;1453;2790;1485;2790;1485;2767
A;1743;2869;1743;2871;1743;2871;1743;2869
